month,lat,lng,temp
Jan,39.75,-102.25,-0.2
Jan,40.25,-102.25,-0.30000000000000004
Jan,40.75,-102.25,-0.75
Jan,41.25,-102.25,-1.0
Jan,41.75,-102.25,-2.2
Jan,42.25,-102.25,-3.1500000000000004
Jan,42.75,-102.25,-3.45
Jan,43.25,-102.25,-3.7
Jan,43.75,-102.25,-3.8
Jan,44.25,-102.25,-4.4
Jan,44.75,-102.25,-5.5
Jan,45.25,-102.25,-6.55
Jan,45.75,-102.25,-7.5
Jan,46.25,-102.25,-8.5
Jan,46.75,-102.25,-9.7
Jan,47.25,-102.25,-10.4
Jan,47.75,-102.25,-11.4
Jan,48.25,-102.25,-12.4
Jan,48.75,-102.25,-13.45
Jan,49.25,-102.25,-13.8
Jul,24.75,-102.25,25.15
Jul,25.25,-102.25,27.15
Jul,25.75,-102.25,27.65
Jul,26.25,-102.25,27.6
Jul,26.75,-102.25,28.6
Jul,27.25,-102.25,28.65
Jul,27.75,-102.25,27.35
Jul,28.25,-102.25,27.05
Jul,28.75,-102.25,27.95
Jul,29.25,-102.25,28.65
Jul,29.75,-102.25,31.25
Jul,30.25,-102.25,30.35
Jul,30.75,-102.25,29.85
Jul,31.25,-102.25,29.25
Jul,31.75,-102.25,29.85
Jul,32.25,-102.25,29.75
Jul,32.75,-102.25,29.35
Jul,33.25,-102.25,27.95
Jul,33.75,-102.25,27.55
Jul,34.25,-102.25,27.45
Jul,34.75,-102.25,27.15
Jul,35.25,-102.25,27.4
Jul,35.75,-102.25,27.299999999999997
Jul,36.25,-102.25,26.65
Jul,36.75,-102.25,26.35
Jul,37.25,-102.25,26.200000000000003
Jul,37.75,-102.25,26.1
Jul,38.25,-102.25,25.799999999999997
Jul,38.75,-102.25,24.950000000000003
Jul,39.25,-102.25,24.75
Jul,39.75,-102.25,25.049999999999997
Jul,40.25,-102.25,25.15
Jul,40.75,-102.25,25.049999999999997
Jul,41.25,-102.25,24.6
Jul,41.75,-102.25,23.450000000000003
Jul,42.25,-102.25,22.450000000000003
Jul,42.75,-102.25,22.549999999999997
Jul,43.25,-102.25,23.25
Jul,43.75,-102.25,23.95
Jul,44.25,-102.25,23.65
Jul,44.75,-102.25,23.25
Jul,45.25,-102.25,22.75
Jul,45.75,-102.25,22.200000000000003
Jul,46.25,-102.25,21.950000000000003
Jul,46.75,-102.25,21.5
Jul,47.25,-102.25,21.75
Jul,47.75,-102.25,21.200000000000003
Jul,48.25,-102.25,20.65
Jul,48.75,-102.25,19.95
Jul,49.25,-102.25,20.15
Jun,24.75,-102.25,25.799999999999997
Jun,25.25,-102.25,27.55
Jun,25.75,-102.25,28.0
Jun,26.25,-102.25,27.85
Jun,26.75,-102.25,29.0
Jun,27.25,-102.25,28.85
Jun,27.75,-102.25,27.45
Jun,28.25,-102.25,27.05
Jun,28.75,-102.25,27.45
Jun,29.25,-102.25,28.049999999999997
Jun,29.75,-102.25,30.299999999999997
Jun,30.25,-102.25,29.25
Jun,30.75,-102.25,28.95
Jun,31.25,-102.25,28.25
Jun,31.75,-102.25,28.7
Jun,32.25,-102.25,28.6
Jun,32.75,-102.25,28.2
Jun,33.25,-102.25,26.75
Jun,33.75,-102.25,26.15
Jun,34.25,-102.25,25.85
Jun,34.75,-102.25,25.35
Jun,35.25,-102.25,25.4
Jun,35.75,-102.25,25.1
Jun,36.25,-102.25,24.25
Jun,36.75,-102.25,23.9
Jun,37.25,-102.25,23.7
Jun,37.75,-102.25,23.5
Jun,38.25,-102.25,23.1
Jun,38.75,-102.25,22.2
Jun,39.25,-102.25,21.8
Jun,39.75,-102.25,22.15
Jun,40.25,-102.25,22.25
Jun,40.75,-102.25,22.1
Jun,41.25,-102.25,21.450000000000003
Jun,41.75,-102.25,20.3
Jun,42.25,-102.25,19.35
Jun,42.75,-102.25,19.549999999999997
Jun,43.25,-102.25,19.95
Jun,43.75,-102.25,20.45
Jun,44.25,-102.25,20.35
Jun,44.75,-102.25,19.85
Jun,45.25,-102.25,19.6
Jun,45.75,-102.25,19.15
Jun,46.25,-102.25,19.0
Jun,46.75,-102.25,18.75
Jun,47.25,-102.25,19.1
Jun,47.75,-102.25,18.65
Jun,48.25,-102.25,18.15
Jun,48.75,-102.25,17.75
Jun,49.25,-102.25,17.6
Mar,24.75,-102.25,18.25
Mar,25.25,-102.25,19.6
Mar,25.75,-102.25,19.9
Mar,26.25,-102.25,18.75
Mar,26.75,-102.25,18.8
Mar,27.25,-102.25,17.85
Mar,27.75,-102.25,15.950000000000001
Mar,28.25,-102.25,15.15
Mar,28.75,-102.25,15.3
Mar,29.25,-102.25,15.549999999999999
Mar,29.75,-102.25,17.4
Mar,30.25,-102.25,16.1
Mar,30.75,-102.25,15.75
Mar,31.25,-102.25,14.9
Mar,31.75,-102.25,15.15
Mar,32.25,-102.25,14.7
Mar,32.75,-102.25,14.05
Mar,33.25,-102.25,12.35
Mar,33.75,-102.25,11.4
Mar,34.25,-102.25,10.8
Mar,34.75,-102.25,10.05
Mar,35.25,-102.25,10.0
Mar,35.75,-102.25,9.55
Mar,36.25,-102.25,8.3
Mar,36.75,-102.25,7.7
Mar,37.25,-102.25,7.0
Mar,37.75,-102.25,6.3
Mar,38.25,-102.25,5.9
Mar,38.75,-102.25,5.2
Mar,39.25,-102.25,4.800000000000001
Mar,39.75,-102.25,4.85
Mar,40.25,-102.25,4.75
Mar,40.75,-102.25,4.4
Mar,41.25,-102.25,3.5
Mar,41.75,-102.25,1.9000000000000001
Mar,42.25,-102.25,0.8
Mar,42.75,-102.25,0.6499999999999999
Mar,43.25,-102.25,0.6499999999999999
Mar,43.75,-102.25,0.85
Mar,44.25,-102.25,0.0
Mar,44.75,-102.25,-0.8499999999999999
Mar,45.25,-102.25,-1.8
Mar,45.75,-102.25,-2.5999999999999996
Mar,46.25,-102.25,-3.5999999999999996
Mar,46.75,-102.25,-4.35
Mar,47.25,-102.25,-4.45
Mar,47.75,-102.25,-5.2
Mar,48.25,-102.25,-5.6
Mar,48.75,-102.25,-6.449999999999999
Mar,49.25,-102.25,-5.949999999999999
May,24.75,-102.25,24.2
May,25.25,-102.25,26.450000000000003
May,25.75,-102.25,27.05
May,26.25,-102.25,26.5
May,26.75,-102.25,26.95
May,27.25,-102.25,26.549999999999997
May,27.75,-102.25,24.9
May,28.25,-102.25,24.2
May,28.75,-102.25,24.3
May,29.25,-102.25,24.75
May,29.75,-102.25,27.05
May,30.25,-102.25,25.95
May,30.75,-102.25,25.25
May,31.25,-102.25,24.65
May,31.75,-102.25,24.75
May,32.25,-102.25,24.5
May,32.75,-102.25,23.95
May,33.25,-102.25,22.35
May,33.75,-102.25,21.6
May,34.25,-102.25,21.1
May,34.75,-102.25,20.450000000000003
May,35.25,-102.25,20.3
May,35.75,-102.25,19.9
May,36.25,-102.25,18.9
May,36.75,-102.25,18.25
May,37.25,-102.25,17.85
May,37.75,-102.25,17.450000000000003
May,38.25,-102.25,17.05
May,38.75,-102.25,16.05
May,39.25,-102.25,15.65
May,39.75,-102.25,15.9
May,40.25,-102.25,15.9
May,40.75,-102.25,15.6
May,41.25,-102.25,15.05
May,41.75,-102.25,13.850000000000001
May,42.25,-102.25,13.100000000000001
May,42.75,-102.25,13.45
May,43.25,-102.25,13.75
May,43.75,-102.25,14.25
May,44.25,-102.25,14.2
May,44.75,-102.25,13.8
May,45.25,-102.25,13.6
May,45.75,-102.25,13.2
May,46.25,-102.25,13.100000000000001
May,46.75,-102.25,13.05
May,47.25,-102.25,13.35
May,47.75,-102.25,12.899999999999999
May,48.25,-102.25,12.399999999999999
May,48.75,-102.25,12.0
May,49.25,-102.25,12.1
Nov,24.75,-102.25,16.15
Nov,25.25,-102.25,16.549999999999997
Nov,25.75,-102.25,15.899999999999999
Nov,26.25,-102.25,14.600000000000001
Nov,26.75,-102.25,14.65
Nov,27.25,-102.25,13.9
Nov,27.75,-102.25,12.15
Nov,28.25,-102.25,11.45
Nov,28.75,-102.25,11.75
Nov,29.25,-102.25,12.25
Nov,29.75,-102.25,14.05
Nov,30.25,-102.25,12.9
Nov,30.75,-102.25,12.4
Nov,31.25,-102.25,11.5
Nov,31.75,-102.25,11.45
Nov,32.25,-102.25,11.1
Nov,32.75,-102.25,10.7
Nov,33.25,-102.25,9.55
Nov,33.75,-102.25,8.75
Nov,34.25,-102.25,8.25
Nov,34.75,-102.25,7.6
Nov,35.25,-102.25,7.699999999999999
Nov,35.75,-102.25,7.4
Nov,36.25,-102.25,6.5
Nov,36.75,-102.25,6.0
Nov,37.25,-102.25,5.2
Nov,37.75,-102.25,4.3
Nov,38.25,-102.25,3.8
Nov,38.75,-102.25,3.65
Nov,39.25,-102.25,3.3
Nov,39.75,-102.25,3.4
Nov,40.25,-102.25,3.35
Nov,40.75,-102.25,3.2
Nov,41.25,-102.25,2.4000000000000004
Nov,41.75,-102.25,1.35
Nov,42.25,-102.25,0.4
Nov,42.75,-102.25,0.4
Nov,43.25,-102.25,0.55
Nov,43.75,-102.25,1.0
Nov,44.25,-102.25,0.75
Nov,44.75,-102.25,0.04999999999999999
Nov,45.25,-102.25,-0.7
Nov,45.75,-102.25,-1.55
Nov,46.25,-102.25,-2.0
Nov,46.75,-102.25,-2.9
Nov,47.25,-102.25,-3.0
Nov,47.75,-102.25,-3.8
Nov,48.25,-102.25,-4.7
Nov,48.75,-102.25,-5.3
Nov,49.25,-102.25,-5.4
Oct,24.75,-102.25,20.200000000000003
Oct,25.25,-102.25,21.15
Oct,25.75,-102.25,20.950000000000003
Oct,26.25,-102.25,20.25
Oct,26.75,-102.25,20.799999999999997
Oct,27.25,-102.25,20.3
Oct,27.75,-102.25,18.5
Oct,28.25,-102.25,17.9
Oct,28.75,-102.25,18.45
Oct,29.25,-102.25,18.9
Oct,29.75,-102.25,20.9
Oct,30.25,-102.25,19.85
Oct,30.75,-102.25,19.15
Oct,31.25,-102.25,18.25
Oct,31.75,-102.25,18.05
Oct,32.25,-102.25,17.7
Oct,32.75,-102.25,17.25
Oct,33.25,-102.25,15.75
Oct,33.75,-102.25,15.0
Oct,34.25,-102.25,14.6
Oct,34.75,-102.25,13.9
Oct,35.25,-102.25,14.15
Oct,35.75,-102.25,13.6
Oct,36.25,-102.25,12.45
Oct,36.75,-102.25,11.8
Oct,37.25,-102.25,11.2
Oct,37.75,-102.25,10.600000000000001
Oct,38.25,-102.25,10.2
Oct,38.75,-102.25,9.7
Oct,39.25,-102.25,9.35
Oct,39.75,-102.25,9.399999999999999
Oct,40.25,-102.25,9.45
Oct,40.75,-102.25,9.3
Oct,41.25,-102.25,8.3
Oct,41.75,-102.25,6.8
Oct,42.25,-102.25,5.9
Oct,42.75,-102.25,5.949999999999999
Oct,43.25,-102.25,6.65
Oct,43.75,-102.25,7.1
Oct,44.25,-102.25,6.8
Oct,44.75,-102.25,6.3
Oct,45.25,-102.25,5.9
Oct,45.75,-102.25,5.2
Oct,46.25,-102.25,5.05
Oct,46.75,-102.25,5.1
Oct,47.25,-102.25,5.3
Oct,47.75,-102.25,4.7
Oct,48.25,-102.25,4.3
Oct,48.75,-102.25,3.65
Oct,49.25,-102.25,3.9
Sep,24.75,-102.25,22.799999999999997
Sep,25.25,-102.25,23.9
Sep,25.75,-102.25,24.35
Sep,26.25,-102.25,24.0
Sep,26.75,-102.25,24.95
Sep,27.25,-102.25,24.95
Sep,27.75,-102.25,23.549999999999997
Sep,28.25,-102.25,23.049999999999997
Sep,28.75,-102.25,23.85
Sep,29.25,-102.25,24.85
Sep,29.75,-102.25,27.65
Sep,30.25,-102.25,26.700000000000003
Sep,30.75,-102.25,26.25
Sep,31.25,-102.25,25.5
Sep,31.75,-102.25,25.85
Sep,32.25,-102.25,25.75
Sep,32.75,-102.25,25.4
Sep,33.25,-102.25,24.25
Sep,33.75,-102.25,23.75
Sep,34.25,-102.25,23.6
Sep,34.75,-102.25,23.200000000000003
Sep,35.25,-102.25,23.25
Sep,35.75,-102.25,23.0
Sep,36.25,-102.25,22.5
Sep,36.75,-102.25,22.15
Sep,37.25,-102.25,21.75
Sep,37.75,-102.25,21.3
Sep,38.25,-102.25,21.0
Sep,38.75,-102.25,20.55
Sep,39.25,-102.25,20.3
Sep,39.75,-102.25,20.85
Sep,40.25,-102.25,20.85
Sep,40.75,-102.25,20.6
Sep,41.25,-102.25,20.25
Sep,41.75,-102.25,18.8
Sep,42.25,-102.25,17.85
Sep,42.75,-102.25,17.85
Sep,43.25,-102.25,18.15
Sep,43.75,-102.25,18.65
Sep,44.25,-102.25,17.7
Sep,44.75,-102.25,17.15
Sep,45.25,-102.25,16.4
Sep,45.75,-102.25,15.65
Sep,46.25,-102.25,14.95
Sep,46.75,-102.25,14.55
Sep,47.25,-102.25,14.600000000000001
Sep,47.75,-102.25,13.85
Sep,48.25,-102.25,13.0
Sep,48.75,-102.25,12.350000000000001
Sep,49.25,-102.25,12.2
Apr,24.75,-101.75,21.0
Apr,25.25,-101.75,21.6
Apr,25.75,-101.75,22.4
Apr,26.25,-101.75,21.4
Apr,26.75,-101.75,22.299999999999997
Apr,27.25,-101.75,22.5
Apr,27.75,-101.75,21.85
Apr,28.25,-101.75,21.95
Apr,28.75,-101.75,19.65
Apr,29.25,-101.75,21.1
Apr,29.75,-101.75,22.049999999999997
Apr,30.25,-101.75,20.45
Apr,30.75,-101.75,19.7
Apr,31.25,-101.75,19.1
Apr,31.75,-101.75,18.85
Apr,32.25,-101.75,18.65
Apr,32.75,-101.75,18.2
Apr,33.25,-101.75,17.0
Apr,33.75,-101.75,15.95
Apr,34.25,-101.75,15.200000000000001
Apr,34.75,-101.75,14.7
Apr,35.25,-101.75,14.55
Apr,35.75,-101.75,14.2
Apr,36.25,-101.75,13.35
Apr,36.75,-101.75,13.25
Apr,37.25,-101.75,12.850000000000001
Apr,37.75,-101.75,12.350000000000001
Apr,38.25,-101.75,11.0
Apr,38.75,-101.75,10.600000000000001
Apr,39.25,-101.75,10.100000000000001
Apr,39.75,-101.75,10.0
Apr,40.25,-101.75,10.05
Apr,40.75,-101.75,9.75
Apr,41.25,-101.75,8.7
Apr,41.75,-101.75,6.95
Apr,42.25,-101.75,6.0
Apr,42.75,-101.75,6.3
Apr,43.25,-101.75,6.3
Apr,43.75,-101.75,6.800000000000001
Apr,44.25,-101.75,6.449999999999999
Apr,44.75,-101.75,5.95
Apr,45.25,-101.75,5.25
Apr,45.75,-101.75,4.65
Apr,46.25,-101.75,4.35
Apr,46.75,-101.75,4.0
Apr,47.25,-101.75,3.8
Apr,47.75,-101.75,3.3
Apr,48.25,-101.75,3.3
Apr,48.75,-101.75,2.95
Apr,49.25,-101.75,2.65
Aug,24.75,-101.75,24.7
Aug,25.25,-101.75,25.7
Aug,25.75,-101.75,26.9
Aug,26.25,-101.75,26.75
Aug,26.75,-101.75,28.9
Aug,27.25,-101.75,29.9
Aug,27.75,-101.75,29.75
Aug,28.25,-101.75,30.549999999999997
Aug,28.75,-101.75,28.3
Aug,29.25,-101.75,30.65
Aug,29.75,-101.75,32.1
Aug,30.25,-101.75,31.1
Aug,30.75,-101.75,30.25
Aug,31.25,-101.75,29.8
Aug,31.75,-101.75,29.75
Aug,32.25,-101.75,29.85
Aug,32.75,-101.75,29.25
Aug,33.25,-101.75,28.25
Aug,33.75,-101.75,27.4
Aug,34.25,-101.75,27.05
Aug,34.75,-101.75,26.950000000000003
Aug,35.25,-101.75,27.049999999999997
Aug,35.75,-101.75,26.75
Aug,36.25,-101.75,26.4
Aug,36.75,-101.75,26.5
Aug,37.25,-101.75,25.9
Aug,37.75,-101.75,25.6
Aug,38.25,-101.75,24.8
Aug,38.75,-101.75,24.4
Aug,39.25,-101.75,24.0
Aug,39.75,-101.75,23.95
Aug,40.25,-101.75,24.05
Aug,40.75,-101.75,23.8
Aug,41.25,-101.75,23.05
Aug,41.75,-101.75,21.35
Aug,42.25,-101.75,20.85
Aug,42.75,-101.75,21.2
Aug,43.25,-101.75,21.450000000000003
Aug,43.75,-101.75,22.700000000000003
Aug,44.25,-101.75,22.35
Aug,44.75,-101.75,22.15
Aug,45.25,-101.75,21.45
Aug,45.75,-101.75,20.799999999999997
Aug,46.25,-101.75,20.4
Aug,46.75,-101.75,20.05
Aug,47.25,-101.75,19.9
Aug,47.75,-101.75,19.3
Aug,48.25,-101.75,19.25
Aug,48.75,-101.75,18.8
Aug,49.25,-101.75,18.5
Dec,24.75,-101.75,13.55
Dec,25.25,-101.75,13.55
Dec,25.75,-101.75,13.95
Dec,26.25,-101.75,12.95
Dec,26.75,-101.75,13.1
Dec,27.25,-101.75,12.85
Dec,27.75,-101.75,12.0
Dec,28.25,-101.75,12.100000000000001
Dec,28.75,-101.75,10.15
Dec,29.25,-101.75,11.35
Dec,29.75,-101.75,12.05
Dec,30.25,-101.75,11.0
Dec,30.75,-101.75,9.9
Dec,31.25,-101.75,9.4
Dec,31.75,-101.75,9.05
Dec,32.25,-101.75,8.7
Dec,32.75,-101.75,8.1
Dec,33.25,-101.75,7.1
Dec,33.75,-101.75,6.2
Dec,34.25,-101.75,5.6
Dec,34.75,-101.75,5.15
Dec,35.25,-101.75,4.5
Dec,35.75,-101.75,4.1
Dec,36.25,-101.75,3.45
Dec,36.75,-101.75,2.75
Dec,37.25,-101.75,1.75
Dec,37.75,-101.75,0.85
Dec,38.25,-101.75,0.44999999999999996
Dec,38.75,-101.75,0.5
Dec,39.25,-101.75,0.4
Dec,39.75,-101.75,0.35
Dec,40.25,-101.75,0.35000000000000003
Dec,40.75,-101.75,-0.20000000000000007
Dec,41.25,-101.75,-0.95
Dec,41.75,-101.75,-2.0
Dec,42.25,-101.75,-2.3
Dec,42.75,-101.75,-2.4000000000000004
Dec,43.25,-101.75,-2.6
Dec,43.75,-101.75,-2.3
Dec,44.25,-101.75,-2.65
Dec,44.75,-101.75,-3.1
Dec,45.25,-101.75,-4.1
Dec,45.75,-101.75,-4.800000000000001
Dec,46.25,-101.75,-5.6
Dec,46.75,-101.75,-6.5
Dec,47.25,-101.75,-7.25
Dec,47.75,-101.75,-8.05
Dec,48.25,-101.75,-8.65
Dec,48.75,-101.75,-9.45
Dec,49.25,-101.75,-10.1
Feb,24.75,-101.75,16.55
Feb,25.25,-101.75,16.5
Feb,25.75,-101.75,17.35
Feb,26.25,-101.75,16.35
Feb,26.75,-101.75,16.75
Feb,27.25,-101.75,16.450000000000003
Feb,27.75,-101.75,15.45
Feb,28.25,-101.75,15.55
Feb,28.75,-101.75,13.4
Feb,29.25,-101.75,14.0
Feb,29.75,-101.75,14.7
Feb,30.25,-101.75,13.05
Feb,30.75,-101.75,11.9
Feb,31.25,-101.75,11.149999999999999
Feb,31.75,-101.75,10.649999999999999
Feb,32.25,-101.75,10.3
Feb,32.75,-101.75,9.45
Feb,33.25,-101.75,8.25
Feb,33.75,-101.75,7.05
Feb,34.25,-101.75,6.45
Feb,34.75,-101.75,5.550000000000001
Feb,35.25,-101.75,5.2
Feb,35.75,-101.75,4.4
Feb,36.25,-101.75,3.1500000000000004
Feb,36.75,-101.75,2.6
Feb,37.25,-101.75,1.75
Feb,37.75,-101.75,0.9
Feb,38.25,-101.75,-0.45000000000000007
Feb,38.75,-101.75,-0.8
Feb,39.25,-101.75,-1.05
Feb,39.75,-101.75,-1.5499999999999998
Feb,40.25,-101.75,-2.0
Feb,40.75,-101.75,-2.5
Feb,41.25,-101.75,-3.75
Feb,41.75,-101.75,-6.699999999999999
Feb,42.25,-101.75,-7.800000000000001
Feb,42.75,-101.75,-8.1
Feb,43.25,-101.75,-8.55
Feb,43.75,-101.75,-8.0
Feb,44.25,-101.75,-9.0
Feb,44.75,-101.75,-10.35
Feb,45.25,-101.75,-11.55
Feb,45.75,-101.75,-12.399999999999999
Feb,46.25,-101.75,-13.75
Feb,46.75,-101.75,-14.850000000000001
Feb,47.25,-101.75,-15.75
Feb,47.75,-101.75,-16.75
Feb,48.25,-101.75,-16.95
Feb,48.75,-101.75,-17.4
Feb,49.25,-101.75,-17.6
Jan,24.75,-101.75,12.7
Jan,25.25,-101.75,12.35
Jan,25.75,-101.75,12.65
Jan,26.25,-101.75,11.600000000000001
Jan,26.75,-101.75,11.899999999999999
Jan,27.25,-101.75,11.65
Jan,27.75,-101.75,10.65
Jan,28.25,-101.75,10.65
Jan,28.75,-101.75,8.65
Jan,29.25,-101.75,9.899999999999999
Jan,29.75,-101.75,10.600000000000001
Jan,30.25,-101.75,9.399999999999999
Jan,30.75,-101.75,8.399999999999999
Jan,31.25,-101.75,7.7
Jan,31.75,-101.75,7.449999999999999
Jan,32.25,-101.75,7.2
Jan,32.75,-101.75,6.85
Jan,33.25,-101.75,5.85
Jan,33.75,-101.75,5.15
Jan,34.25,-101.75,4.55
Jan,34.75,-101.75,4.199999999999999
Jan,35.25,-101.75,3.65
Jan,35.75,-101.75,3.3499999999999996
Jan,36.25,-101.75,2.7
Jan,36.75,-101.75,2.25
Jan,37.25,-101.75,1.15
Jan,37.75,-101.75,0.25
Jan,38.25,-101.75,-0.1
Jan,38.75,-101.75,-0.05
Jan,39.25,-101.75,0.25
Jan,39.75,-101.75,-0.1
Jan,40.25,-101.75,-0.35
Jan,40.75,-101.75,-1.05
Jan,41.25,-101.75,-1.85
Jan,41.75,-101.75,-2.95
Jan,42.25,-101.75,-3.8
Jan,42.75,-101.75,-3.8
Jan,43.25,-101.75,-4.1
Jan,43.75,-101.75,-4.25
Jan,44.25,-101.75,-4.95
Jan,44.75,-101.75,-5.95
Jan,45.25,-101.75,-7.2
Jan,45.75,-101.75,-8.2
Jan,46.25,-101.75,-9.1
Jan,46.75,-101.75,-10.100000000000001
Jan,47.25,-101.75,-10.9
Jan,47.75,-101.75,-11.9
Jan,48.25,-101.75,-12.8
Jan,48.75,-101.75,-13.600000000000001
Jan,49.25,-101.75,-14.0
Jul,24.75,-101.75,24.65
Jul,25.25,-101.75,25.95
Jul,25.75,-101.75,27.1
Jul,26.25,-101.75,26.75
Jul,26.75,-101.75,28.65
Jul,27.25,-101.75,29.65
Jul,27.75,-101.75,29.65
Jul,28.25,-101.75,30.450000000000003
Jul,28.75,-101.75,28.25
Jul,29.25,-101.75,30.15
Jul,29.75,-101.75,31.5
Jul,30.25,-101.75,30.450000000000003
Jul,30.75,-101.75,29.75
Jul,31.25,-101.75,29.45
Jul,31.75,-101.75,29.45
Jul,32.25,-101.75,29.75
Jul,32.75,-101.75,29.299999999999997
Jul,33.25,-101.75,28.4
Jul,33.75,-101.75,27.85
Jul,34.25,-101.75,27.6
Jul,34.75,-101.75,27.45
Jul,35.25,-101.75,27.45
Jul,35.75,-101.75,27.45
Jul,36.25,-101.75,27.0
Jul,36.75,-101.75,27.15
Jul,37.25,-101.75,26.799999999999997
Jul,37.75,-101.75,26.5
Jul,38.25,-101.75,25.85
Jul,38.75,-101.75,25.450000000000003
Jul,39.25,-101.75,25.049999999999997
Jul,39.75,-101.75,25.25
Jul,40.25,-101.75,25.3
Jul,40.75,-101.75,25.15
Jul,41.25,-101.75,24.35
Jul,41.75,-101.75,22.85
Jul,42.25,-101.75,22.5
Jul,42.75,-101.75,22.799999999999997
Jul,43.25,-101.75,23.0
Jul,43.75,-101.75,24.35
Jul,44.25,-101.75,23.95
Jul,44.75,-101.75,23.65
Jul,45.25,-101.75,22.85
Jul,45.75,-101.75,22.35
Jul,46.25,-101.75,22.05
Jul,46.75,-101.75,21.5
Jul,47.25,-101.75,21.45
Jul,47.75,-101.75,20.85
Jul,48.25,-101.75,20.75
Jul,48.75,-101.75,20.4
Jul,49.25,-101.75,20.1
Jun,24.75,-101.75,25.35
Jun,25.25,-101.75,26.4
Jun,25.75,-101.75,27.35
Jun,26.25,-101.75,27.25
Jun,26.75,-101.75,28.95
Jun,27.25,-101.75,29.8
Jun,27.75,-101.75,29.45
Jun,28.25,-101.75,30.0
Jun,28.75,-101.75,27.799999999999997
Jun,29.25,-101.75,29.3
Jun,29.75,-101.75,30.5
Jun,30.25,-101.75,29.4
Jun,30.75,-101.75,28.700000000000003
Jun,31.25,-101.75,28.45
Jun,31.75,-101.75,28.3
Jun,32.25,-101.75,28.5
Jun,32.75,-101.75,28.1
Jun,33.25,-101.75,27.1
Jun,33.75,-101.75,26.45
Jun,34.25,-101.75,25.95
Jun,34.75,-101.75,25.55
Jun,35.25,-101.75,25.5
Jun,35.75,-101.75,25.2
Jun,36.25,-101.75,24.75
Jun,36.75,-101.75,24.799999999999997
Jun,37.25,-101.75,24.3
Jun,37.75,-101.75,24.0
Jun,38.25,-101.75,23.25
Jun,38.75,-101.75,22.8
Jun,39.25,-101.75,22.2
Jun,39.75,-101.75,22.4
Jun,40.25,-101.75,22.7
Jun,40.75,-101.75,22.3
Jun,41.25,-101.75,21.5
Jun,41.75,-101.75,19.9
Jun,42.25,-101.75,19.75
Jun,42.75,-101.75,19.75
Jun,43.25,-101.75,20.15
Jun,43.75,-101.75,21.25
Jun,44.25,-101.75,20.65
Jun,44.75,-101.75,20.5
Jun,45.25,-101.75,19.8
Jun,45.75,-101.75,19.549999999999997
Jun,46.25,-101.75,19.3
Jun,46.75,-101.75,18.9
Jun,47.25,-101.75,18.9
Jun,47.75,-101.75,18.55
Jun,48.25,-101.75,18.5
Jun,48.75,-101.75,18.15
Jun,49.25,-101.75,17.85
Mar,24.75,-101.75,17.7
Mar,25.25,-101.75,18.15
Mar,25.75,-101.75,19.1
Mar,26.25,-101.75,18.25
Mar,26.75,-101.75,18.85
Mar,27.25,-101.75,18.5
Mar,27.75,-101.75,17.65
Mar,28.25,-101.75,17.85
Mar,28.75,-101.75,15.8
Mar,29.25,-101.75,17.15
Mar,29.75,-101.75,18.2
Mar,30.25,-101.75,16.7
Mar,30.75,-101.75,15.8
Mar,31.25,-101.75,15.2
Mar,31.75,-101.75,14.85
Mar,32.25,-101.75,14.549999999999999
Mar,32.75,-101.75,13.8
Mar,33.25,-101.75,12.5
Mar,33.75,-101.75,11.399999999999999
Mar,34.25,-101.75,10.7
Mar,34.75,-101.75,10.100000000000001
Mar,35.25,-101.75,10.05
Mar,35.75,-101.75,9.5
Mar,36.25,-101.75,8.55
Mar,36.75,-101.75,8.1
Mar,37.25,-101.75,7.3999999999999995
Mar,37.75,-101.75,6.7
Mar,38.25,-101.75,5.55
Mar,38.75,-101.75,5.300000000000001
Mar,39.25,-101.75,4.9
Mar,39.75,-101.75,4.85
Mar,40.25,-101.75,4.8
Mar,40.75,-101.75,4.4
Mar,41.25,-101.75,3.4
Mar,41.75,-101.75,1.3
Mar,42.25,-101.75,0.45000000000000007
Mar,42.75,-101.75,0.5000000000000001
Mar,43.25,-101.75,0.19999999999999996
Mar,43.75,-101.75,0.6000000000000001
Mar,44.25,-101.75,-0.050000000000000044
Mar,44.75,-101.75,-0.9500000000000001
Mar,45.25,-101.75,-2.0
Mar,45.75,-101.75,-2.7
Mar,46.25,-101.75,-3.25
Mar,46.75,-101.75,-4.45
Mar,47.25,-101.75,-4.95
Mar,47.75,-101.75,-5.699999999999999
Mar,48.25,-101.75,-5.800000000000001
Mar,48.75,-101.75,-6.05
Mar,49.25,-101.75,-6.5
May,24.75,-101.75,24.0
May,25.25,-101.75,25.3
May,25.75,-101.75,26.3
May,26.25,-101.75,25.8
May,26.75,-101.75,27.0
May,27.25,-101.75,27.45
May,27.75,-101.75,26.7
May,28.25,-101.75,26.85
May,28.75,-101.75,24.6
May,29.25,-101.75,26.049999999999997
May,29.75,-101.75,27.2
May,30.25,-101.75,26.25
May,30.75,-101.75,25.3
May,31.25,-101.75,24.950000000000003
May,31.75,-101.75,24.7
May,32.25,-101.75,24.700000000000003
May,32.75,-101.75,23.9
May,33.25,-101.75,22.799999999999997
May,33.75,-101.75,21.9
May,34.25,-101.75,21.35
May,34.75,-101.75,20.8
May,35.25,-101.75,20.5
May,35.75,-101.75,20.15
